Report generated on: 03-22-2023 15:00:55
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"","    Generation (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.27-12-MLT-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-MLT-BKWH.A","        Fossil fuels (billion kWh)","0.506","0.554","0.608","0.635","0.658","0.737","0.799","0.887","0.968","1.034","1.23","1.334","1.401","1.41","1.449","1.534","1.559","1.585","1.618","1.743","1.80198","1.82642","1.92888","2.10184","2.08304","2.1056","2.12534","2.15824","2.17328","2.03792","1.98622","2.03886","2.13192","2.08304","2.0398","1.139372","0.670867","1.430782","1.7135288","1.7995623","1.8382045","1.8480477"
"","        Renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.33-12-MLT-BKWH.A","            Hydroelectricity (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","            Non-hydroelectric renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.35-12-MLT-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","                Solar, tide, wave, fuel cell (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.117-12-MLT-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-MLT-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.002","0.005","0.02","0.03","0.068","0.09499","0.127886","0.162261","0.188818","0.1955574","0.2370739","0.256"
"INTL.37-12-MLT-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00058","0.00058","0.00058","0.00058","0.00058","0.00058","0.00058"
"INTL.38-12-MLT-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005","0.009","0.006","0.007","0.007","0.008","0.01","0.009","0.006","0.006","0.007"
"INTL.82-12-MLT-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Martinique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Generation (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.27-12-MTQ-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-MTQ-BKWH.A","        Fossil fuels (billion kWh)","0.258","0.279","0.318","0.367","0.383","0.414","0.447","0.502","0.55","0.601","0.641","0.694","0.742","0.801","0.849","0.917","0.958","1.013","1.025","1.045","1.048","1.203","1.234","1.286","1.326","1.387","1.428","1.474","1.515","1.556","1.501","1.443","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"","        Renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.33-12-MTQ-BKWH.A","            Hydroelectricity (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"","            Non-hydroelectric renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.35-12-MTQ-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie"
"","                Solar, tide, wave, fuel cell (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.117-12-MTQ-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie"
"INTL.116-12-MTQ-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie"
"INTL.37-12-MTQ-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002","0.002","0.002","0.002","0.002","0.001","0.001","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.38-12-MTQ-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.015","0.015","0.015","0.015","0.03","0.032","0.031","0.031","0.024","0.015","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.82-12-MTQ-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie"
"","Mauritania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Generation (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.27-12-MRT-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-MRT-BKWH.A","        Fossil fuels (billion kWh)","0.064","0.066","0.062","0.062","0.063","0.072","0.086","0.089","0.09","0.098","0.108","0.111","0.113","0.113","0.115","0.132","0.147","0.159","0.167","0.173","0.197658","0.244","0.467","0.434","0.474","0.45","0.402","0.424","0.487","0.47","0.516","0.7","0.775","0.73","0.76","0.816","0.92496","1.18158","1.25678","1.363","1.294118844","1.37694245"
"","        Renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.33-12-MRT-BKWH.A","            Hydroelectricity (billion kWh)","0.025","0.03","0.038","0.039","0.036","0.031","0.018","0.025","0.025","0.025","0.025","0.025","0.026","0.026","0.028","0.028","0.028","0.03","0.028","0.03","0.032","0.034","0.034","0.041","0.044","0.049","0.051","0.054","0.06","0.11","0.116","0.13","0.135","0.17","0.18","0.19","0.13","0.174","0.19","0.2","0.21","0.21"
"","            Non-hydroelectric renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.35-12-MRT-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","                Solar, tide, wave, fuel cell (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.117-12-MRT-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-MRT-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.026","0.03","0.026","0.059","0.061","0.139","0.14","0.14","0.14"
"INTL.37-12-MRT-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.013","0.013","0.1043","0.1043","0.1043","0.1043","0.115","0.131","0.148912768"
"INTL.38-12-MRT-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.82-12-MRT-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Mauritius","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Generation (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.27-12-MUS-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-MUS-BKWH.A","        Fossil fuels (billion kWh)","0.359","0.377","0.336","0.404","0.385","0.339","0.392","0.426","0.514","0.505","0.635","0.713","0.763","0.831","0.899","0.926","0.823","0.981","1.011","1.039","1.176222","1.280656","1.326246","1.424006","1.478526","1.601666","1.717756","1.79775","1.84475","1.85039","1.9129","2.04826","2.08492","2.15542","2.20054","2.17704","2.23532","2.34718","2.33402","2.3829","2.0633","2.1953512"
"","        Renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.33-12-MUS-BKWH.A","            Hydroelectricity (billion kWh)","0.082","0.059","0.093","0.035","0.065","0.114","0.109","0.139","0.099","0.147","0.084","0.074","0.112","0.103","0.075","0.134","0.102","0.092","0.104","0.03","0.095","0.07","0.085","0.117","0.121","0.113","0.07587","0.08302","0.107","0.121","0.1","0.055","0.073","0.094","0.09","0.121","0.099","0.089","0.12375","0.1","0.1","0.1"
"","            Non-hydroelectric renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.35-12-MUS-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","                Solar, tide, wave, fuel cell (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.117-12-MUS-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-MUS-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.003","0.025","0.026","0.03","0.039","0.049","0.129","0.146","0.16"
"INTL.37-12-MUS-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0004","0.0004","0.0004","0.0004","0.0004","0.002","0.003","0.003","0.004","0.004","0.003","0.003","0.018","0.015","0.015","0.015","0.018","0.018"
"INTL.38-12-MUS-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.28","0.41","0.45","0.43","0.43","0.45","0.43","0.42","0.44","0.486","0.485","0.55","0.493","0.488","0.493","0.4778","0.53","0.516","0.48","0.46","0.46","0.409","0.412259465"
"INTL.82-12-MUS-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Mexico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Generation (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.27-12-MEX-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","2.79","4.03","3.723","4.684312","4.027","8.021","7.484","9.937","8.8","9.502","7.81","8.29","9.26","9.975","8.734","10.318","10.4","9.947","9.359","10.108","5.661","9.662999","8.409","11.377001","9.303","11.177001","10.271999","10.572003","13.317","10.8810001","10.8663478","11.4325544"
"INTL.28-12-MEX-BKWH.A","        Fossil fuels (billion kWh)","46.004","47.977","56.387","60.154","61.944","65.523","73.696","82.024","84.226","88.656","85.673","89.653","88.685","93.119","110.454","104.248","110.424","124.824","133.408","134.711","145.91056","156.56358","162.87756","164.10802","177.77562","183.26052","187.20852","196.9394","190.89238","200.91372","213.628051","226.059941","234.334436","236.81912","228.628657","240.020011","245.265098","248.028792","265.0131597","252.5988576","249.858747","248.3394991"
"","        Renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.33-12-MEX-BKWH.A","            Hydroelectricity (billion kWh)","16.734","24.362","22.686","20.52","23.358","25.968","19.817","18.243","20.974","24.398","23.243","21.635","25.908","25.973","19.848","27.253","31.128","26.16669","24.379","32.454","32.802","28.217","24.701","19.681","24.954","27.382","30.09","27.003","38.786","26.446","36.790001","35.927601","31.586954","27.722002","38.549","30.614001","29.744001","31.73856","32.2977467","23.5369998","26.7400945","34.4704928"
"","            Non-hydroelectric renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.35-12-MEX-BKWH.A","                Geothermal (billion kWh)","0.915","0.964","1.296","1.353","1.424","1.641","3.394","4.418","4.633","4.675","5.124","5.435","5.804","5.877","5.598","5.669","5.729","5.466","5.657","5.623","5.901","5.567","5.398","6.282","6.577","7.299","6.685","7.404","7.056","6.74","6.294","6.192001","5.511","5.761999","5.702001","5.995001","5.821998","5.653","5.0899999","5.0610001","4.5734209","4.2762681"
