Report generated on: 03-25-2023 22:46:56
"INTL.4411-2-CZE-QBTU.A","        Coal (quad Btu)","0.6072717721017581"
"INTL.4413-2-CZE-QBTU.A","        Natural gas (quad Btu)","0.3155000358930017"
"INTL.4415-2-CZE-QBTU.A","        Petroleum and other liquids (quad Btu)","0.44885215071751"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-CZE-QBTU.A","            Nuclear (quad Btu)","0.3232610380299"
"INTL.4418-2-CZE-QBTU.A","            Renewables and other (quad Btu)","0.03474231491749514"
"","Côte d’Ivoire",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-CIV-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-CIV-QBTU.A","        Natural gas (quad Btu)","0.07520829573257"
"INTL.4415-2-CIV-QBTU.A","        Petroleum and other liquids (quad Btu)","0.1085155785"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-CIV-QBTU.A","            Renewables and other (quad Btu)","0.0268440292"
"","Denmark",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-DNK-QBTU.A","        Coal (quad Btu)","0.03673331335313465"
"INTL.4413-2-DNK-QBTU.A","        Natural gas (quad Btu)","0.1088424205177741"
"INTL.4415-2-DNK-QBTU.A","        Petroleum and other liquids (quad Btu)","0.344006632410015"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-DNK-QBTU.A","            Renewables and other (quad Btu)","0.2326667188251694"
"","Djibouti",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-DJI-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-DJI-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-DJI-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0086225025"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-DJI-QBTU.A","            Renewables and other (quad Btu)","0.001817265"
"","Dominica",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-DMA-QBTU.A","        Coal (quad Btu)","0"
